   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
244             ,  148 12 56 ,   80 38 16,     20.172,      0.000,      0.000,        4.112,       44.558,      1.400
245             ,  157 45 29 ,   85 06 50,     19.531,      0.000,      0.000,        0.994,       43.465,     -0.218
246             ,  163 48 49 ,   87 36 01,     21.252,      0.000,      0.000,       -0.452,       41.085,     -0.992
247             ,  159 14 38 ,   86 42 30,     17.170,      0.000,      0.000,       -0.297,       45.448,     -0.896
248             ,  150 57 27 ,   82 44 41,     17.928,      0.000,      0.000,        2.262,       45.929,      0.383
249             ,  143 11 58 ,   79 12 47,     19.141,      0.000,      0.000,        4.892,       46.422,      1.701
250             ,  134 47 03 ,   75 59 26,     21.706,      0.000,      0.000,        8.576,       46.642,      3.373
251             ,  129 41 06 ,   74 00 22,     26.213,      0.000,      0.000,       13.020,       45.386,      5.341
252             ,  124 01 04 ,   72 21 28,     31.450,      0.000,      0.000,       18.470,       44.710,      7.650
253             ,  110 41 34 ,   69 13 20,     27.569,      0.000,      0.000,       17.741,       52.369,      7.898
254             ,  116 37 11 ,   70 48 12,     21.755,      0.000,      0.000,       11.996,       52.272,      5.272
255             ,  124 29 08 ,   72 51 30,     18.284,      0.000,      0.000,        8.030,       51.585,      3.507
256             ,  131 40 29 ,   75 23 49,     15.943,      0.000,      0.000,        5.152,       51.220,      2.138
257             ,  138 06 49 ,   77 43 34,     15.325,      0.000,      0.000,        3.626,       50.329,      1.376
258             ,  146 02 46 ,   81 32 49,     13.404,      0.000,      0.000,        1.034,       50.480,      0.089
259             ,  151 47 57 ,   84 24 44,     12.775,      0.000,      0.000,       -0.363,       50.272,     -0.638
260             ,  149 22 23 ,   85 03 51,     10.653,      0.000,      0.000,       -0.964,       52.344,     -0.965
261             ,  135 37 25 ,   78 44 04,     11.855,      0.000,      0.000,        1.759,       53.167,      0.434
262             ,  124 30 54 ,   74 34 39,     13.689,      0.000,      0.000,        4.501,       54.000,      1.759
263             ,  117 09 24 ,   71 59 51,     16.994,      0.000,      0.000,        8.009,       54.101,      3.371
264             ,  111 30 23 ,   70 14 59,     22.595,      0.000,      0.000,       13.414,       53.681,      5.754
265             ,  108 26 43 ,   69 44 37,     26.931,      0.000,      0.000,       17.596,       53.483,      7.443
