   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1251            ,  219 05 41 ,   93 52 49,     38.546,      0.000,      0.000,       10.221,      286.716,     -0.753
1252            ,  215 23 15 ,   93 43 18,     37.557,      0.000,      0.000,       12.769,      286.009,     -0.582
1253            ,  208 43 10 ,   93 30 27,     35.809,      0.000,      0.000,       17.298,      285.218,     -0.335
1254            ,  200 00 26 ,   93 14 53,     33.997,      0.000,      0.000,       22.860,      284.669,     -0.071
1255            ,  190 44 24 ,   92 56 01,     32.937,      0.000,      0.000,       28.343,      284.246,      0.170
1256            ,  183 11 26 ,   92 30 30,     32.367,      0.000,      0.000,       32.673,      284.277,      0.439
1257            ,  176 27 40 ,   92 10 52,     32.136,      0.000,      0.000,       36.455,      284.511,      0.632
1258            ,  184 54 23 ,   92 06 15,     33.121,      0.000,      0.000,       31.642,      283.585,      0.639
1259            ,  193 55 32 ,   91 53 05,     34.387,      0.000,      0.000,       26.202,      283.205,      0.725
1260            ,  201 48 03 ,   91 36 58,     35.884,      0.000,      0.000,       21.152,      283.259,      0.843
1261            ,  211 12 19 ,   91 20 10,     38.857,      0.000,      0.000,       14.346,      283.337,      0.949
1262            ,  216 55 03 ,   91 10 59,     41.082,      0.000,      0.000,        9.802,      283.725,      1.007
1263            ,  219 44 16 ,   90 59 24,     42.039,      0.000,      0.000,        7.602,      284.240,      1.129
1264            ,  219 44 25 ,   92 15 51,     40.461,      0.000,      0.000,        8.625,      285.474,      0.257
1265            ,  213 58 57 ,   92 18 54,     38.637,      0.000,      0.000,       12.894,      284.551,      0.295
1266            ,  207 52 57 ,   92 19 12,     36.907,      0.000,      0.000,       17.227,      283.967,      0.362
1267            ,  199 56 37 ,   92 19 01,     34.853,      0.000,      0.000,       22.594,      283.826,      0.446
1268            ,  189 22 30 ,   92 18 48,     33.345,      0.000,      0.000,       29.045,      283.690,      0.509
1269            ,  217 52 07 ,   94 46 54,     25.337,      0.000,      0.000,       18.974,      296.631,     -0.257
1270            ,  221 36 52 ,   92 55 56,     24.899,      0.000,      0.000,       17.958,      297.972,      0.582
1271            ,  225 34 33 ,   90 52 42,     25.035,      0.000,      0.000,       16.595,      299.041,      1.472
1272            ,  231 33 01 ,   88 02 48,     25.669,      0.000,      0.000,       14.381,      300.610,      2.730
1273            ,  229 24 18 ,   89 40 03,     24.323,      0.000,      0.000,       16.004,      300.736,      1.997
1274            ,  225 41 33 ,   92 26 52,     22.778,      0.000,      0.000,       18.187,      300.667,      0.883
1275            ,  221 41 27 ,   95 26 39,     21.574,      0.000,      0.000,       20.189,      300.526,     -0.191
1276            ,  229 54 50 ,   96 02 12,     19.925,      0.000,      0.000,       19.313,      303.804,     -0.240
1277            ,  229 54 55 ,   93 34 07,     21.296,      0.000,      0.000,       18.211,      302.876,      0.530
1278            ,  231 42 25 ,   90 31 29,     23.387,      0.000,      0.000,       16.118,      302.071,      1.641
1279            ,  231 42 38 ,   88 01 26,     25.711,      0.000,      0.000,       14.304,      300.641,      2.742
1280            ,  233 27 01 ,   89 56 08,     24.040,      0.000,      0.000,       15.160,      302.247,      1.882
1281            ,  236 13 57 ,   92 36 52,     22.408,      0.000,      0.000,       15.864,      304.121,      0.833
