   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1201            ,  219 18 53 ,   78 18 27,     27.475,      0.000,      0.000,        0.875,      290.536,      6.731
1202            ,  214 52 19 ,   83 40 11,     20.158,      0.000,      0.000,        6.467,      294.914,      3.386
1203            ,  209 44 41 ,   90 03 23,     15.843,      0.000,      0.000,       10.061,      297.596,      1.148
1204            ,  203 46 45 ,   97 31 51,     13.125,      0.000,      0.000,       12.675,      299.445,     -0.557
1205            ,  198 18 39 ,  104 28 49,     11.611,      0.000,      0.000,       14.390,      300.679,     -1.740
1206            ,  214 54 58 ,  104 28 45,     10.704,      0.000,      0.000,       11.990,      302.853,     -1.513
1207            ,  219 11 32 ,   90 24 19,     15.081,      0.000,      0.000,        8.392,      299.664,      1.057
1208            ,  221 09 22 ,   81 45 15,     21.726,      0.000,      0.000,        3.771,      295.163,      4.279
1209            ,  222 05 05 ,   77 23 05,     29.122,      0.000,      0.000,       -1.126,      290.260,      7.524
1210            ,  222 04 57 ,   74 56 03,     35.393,      0.000,      0.000,       -4.984,      285.986,     10.363
1211            ,  212 44 47 ,   78 37 33,     36.754,      0.000,      0.000,       -1.569,      281.046,      8.412
1212            ,  205 45 09 ,   81 28 54,     34.024,      0.000,      0.000,        3.302,      281.045,      6.203
1213            ,  198 54 09 ,   84 39 30,     31.811,      0.000,      0.000,        7.661,      281.387,      4.125
1214            ,  191 03 34 ,   88 29 57,     30.674,      0.000,      0.000,       12.040,      281.258,      1.967
1215            ,  185 21 11 ,   91 22 11,     30.596,      0.000,      0.000,       15.068,      280.898,      0.432
1216            ,  180 24 12 ,   93 36 12,     34.448,      0.000,      0.000,       17.680,      276.973,     -1.002
1217            ,  182 35 05 ,   95 46 25,     10.910,      0.000,      0.000,       17.432,      300.508,      0.066
1218            ,  181 07 54 ,   93 29 09,     16.349,      0.000,      0.000,       17.599,      295.036,      0.169
1219            ,  180 45 13 ,   90 31 37,     21.290,      0.000,      0.000,       17.642,      290.065,      0.967
1220            ,  180 04 30 ,   90 31 38,     30.155,      0.000,      0.000,       17.882,      281.198,      0.886
1221            ,  180 02 13 ,   90 13 21,     38.294,      0.000,      0.000,       17.897,      273.058,      1.015
1222            ,  179 38 18 ,   90 26 28,     51.028,      0.000,      0.000,       18.244,      260.326,      0.770
1223            ,  179 28 13 ,   90 29 43,     62.049,      0.000,      0.000,       18.495,      249.307,      0.627
1224            ,  179 24 02 ,   90 30 13,     74.715,      0.000,      0.000,       18.703,      236.644,      0.507
1225            ,  179 16 54 ,   90 22 21,     89.749,      0.000,      0.000,       19.047,      221.612,      0.580
1226            ,  179 13 36 ,   90 17 59,    105.786,      0.000,      0.000,       19.349,      205.577,      0.610
1227            ,  179 10 18 ,   90 19 54,    121.463,      0.000,      0.000,       19.677,      189.903,      0.461
1228            ,  179 07 18 ,   90 10 37,    139.649,      0.000,      0.000,       20.062,      171.720,      0.733
1229            ,  179 07 29 ,   90 25 02,    146.568,      0.000,      0.000,       20.160,      164.805,      0.097
1230            ,  179 06 37 ,   90 23 31,    150.847,      0.000,      0.000,       20.264,      160.526,      0.132
1231            ,  180 06 21 ,   91 51 58,     63.918,      0.000,      0.000,       17.803,      247.468,     -0.918
1232            ,  180 19 22 ,   92 14 36,     46.475,      0.000,      0.000,       17.660,      264.913,     -0.656
1233            ,  180 30 37 ,   92 50 34,     38.366,      0.000,      0.000,       17.580,      273.034,     -0.740
1234            ,  180 53 02 ,   94 11 46,     25.826,      0.000,      0.000,       17.524,      285.598,     -0.726
1235            ,  182 02 52 ,   96 35 44,     19.252,      0.000,      0.000,       17.238,      292.239,     -1.048
1236            ,  182 48 06 ,   98 13 27,     17.394,      0.000,      0.000,       17.080,      294.157,     -1.325
1237            ,  308 28 50 ,  104 27 08,     13.087,      0.000,      0.000,        8.001,      319.238,     -2.103
1238            ,  324 17 05 ,  107 24 46,     10.972,      0.000,      0.000,       11.810,      319.852,     -2.120
1239            ,  349 52 42 ,  109 11 36,     10.039,      0.000,      0.000,       16.256,      320.685,     -2.137
1240            ,  346 08 20 ,   93 47 14,     20.786,      0.000,      0.000,       12.953,      331.488,     -0.210
1241            ,  179 53 14 ,   90 02 02,    330.874,      0.000,      0.000,       18.572,      -19.521,      0.974
