   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1387            ,  114 42 13 ,   68 25 47,     10.120,      0.000,      0.000,      -17.996,       88.483,      6.241
1388            ,   98 39 20 ,   68 05 51,      9.533,      0.000,      0.000,      -17.801,       91.086,      6.076
1389            ,   85 34 26 ,   69 03 43,      9.753,      0.000,      0.000,      -17.464,       93.120,      6.006
1390            ,   76 19 08 ,   70 22 52,     11.532,      0.000,      0.000,      -15.991,       94.986,      6.392
1391            ,   83 49 00 ,   65 50 48,     12.582,      0.000,      0.000,      -15.132,       93.653,      7.669
1392            ,   93 42 09 ,   64 55 48,     11.928,      0.000,      0.000,      -15.764,       91.719,      7.574
1393            ,  105 49 56 ,   64 06 16,     12.413,      0.000,      0.000,      -15.802,       89.370,      7.942
1394            ,  115 32 13 ,   65 05 02,     13.015,      0.000,      0.000,      -15.895,       87.328,      8.004
1395            ,  122 46 22 ,   66 40 57,     13.899,      0.000,      0.000,      -15.814,       85.507,      8.022
1396            ,  127 55 51 ,   67 04 29,     15.040,      0.000,      0.000,      -15.620,       83.902,      8.379
1397            ,  134 58 31 ,   69 41 15,     17.490,      0.000,      0.000,      -14.943,       80.824,      8.592
1398            ,  177 15 40 ,   89 44 26,     34.150,      0.000,      0.000,      -24.914,       58.306,      2.675
1262            ,  357 15 40 ,   89 44 28,          0,      0.000,      0.000,            0,            0,          0
1262            ,  357 15 40 ,   90 15 29,          0,      0.000,      0.000,            0,            0,          0
1399            ,  357 15 40 ,   90 15 29,     34.150,      0.000,      0.000,      -26.546,       92.416,      2.521
1400            ,  357 35 44 ,   95 40 19,     17.199,      0.000,      0.000,      -25.632,       75.405,      0.975
1401            ,  357 04 47 ,   96 43 52,     14.129,      0.000,      0.000,      -25.629,       72.320,      1.019
1402            ,    2 47 39 ,   94 30 34,     11.327,      0.000,      0.000,      -24.364,       69.584,      1.784
1403            ,    9 54 23 ,   94 57 21,     10.766,      0.000,      0.000,      -23.069,       68.872,      1.745
1404            ,   23 38 32 ,   94 48 04,     10.834,      0.000,      0.000,      -20.584,       68.196,      1.768
1405            ,   18 55 33 ,   93 50 27,     12.694,      0.000,      0.000,      -20.806,       70.286,      1.825
1406            ,   12 48 33 ,   94 09 13,     12.595,      0.000,      0.000,      -22.129,       70.555,      1.763
1407            ,    4 57 10 ,   94 03 12,     12.875,      0.000,      0.000,      -23.805,       71.101,      1.765
1408            ,    7 14 17 ,   89 16 30,     14.258,      0.000,      0.000,      -23.118,       72.449,      2.855
1409            ,   13 24 40 ,   88 39 45,     14.530,      0.000,      0.000,      -21.545,       72.435,      3.014
1410            ,   23 19 16 ,   88 28 13,     14.579,      0.000,      0.000,      -19.144,       71.689,      3.064
1411            ,   21 24 39 ,   88 02 03,     16.638,      0.000,      0.000,      -18.844,       73.787,      3.246
1412            ,   13 59 08 ,   88 11 23,     16.802,      0.000,      0.000,      -20.855,       74.602,      3.206
1413            ,    7 48 27 ,   88 40 16,     16.172,      0.000,      0.000,      -22.718,       74.323,      3.050
1414            ,   13 25 57 ,   84 10 09,     18.235,      0.000,      0.000,      -20.700,       75.951,      4.527
1415            ,   18 54 46 ,   83 48 58,     18.042,      0.000,      0.000,      -19.100,       75.275,      4.618
1416            ,   26 06 45 ,   83 34 31,     18.151,      0.000,      0.000,      -16.975,       74.502,      4.706
